	KO30Cr1	KO30Cr2	KO20Cr1	KO20Cr2	WT30Cr1	WT30Cr2	WT20Cr1	WT20Cr2
YLR393W	207.0	328.0	268.0	236.0	261.0	229.0	180.0	193.0
YLR395C	1540.0	1880.0	1199.0	1689.0	1554.0	1596.0	728.0	779.0
YLR396C	851.0	1087.0	1126.0	950.0	1171.0	964.0	823.0	986.0
YLR397C	1250.0	1483.0	2054.0	1686.0	2105.0	1803.0	1399.0	1349.0
YLR398C	3103.0	3709.0	3474.0	3532.0	4496.0	3579.0	3310.0	3076.0
YLR399C	4890.0	5986.0	4437.0	4152.0	9478.0	8765.0	4314.0	4281.0
YLR401C	2165.0	2594.0	3053.0	3060.0	3721.0	3219.0	2215.0	2168.0
YLR402W	180.0	219.0	289.0	148.0	147.0	132.0	228.0	166.0
YLR403W	623.0	759.0	777.0	701.0	1003.0	783.0	697.0	698.0
YLR404W	273.0	311.0	288.0	277.0	265.0	224.0	318.0	267.0
YLR405W	486.0	550.0	605.0	622.0	995.0	845.0	513.0	530.0
YLR406C	10629.0	12909.0	11942.0	9418.0	16583.0	15305.0	11285.0	10771.0
YLR407W	465.0	660.0	670.0	521.0	1285.0	1077.0	531.0	537.0
YLR408C	142.0	126.0	133.0	196.0	95.0	78.0	89.0	76.0
YLR409C	4614.0	6027.0	9682.0	7148.0	6669.0	5725.0	6722.0	6065.0
YLR410W	3293.0	4095.0	3796.0	3790.0	5339.0	4624.0	3612.0	3633.0
YLR412W	575.0	709.0	865.0	840.0	768.0	627.0	657.0	587.0
YLR413W	3676.0	4228.0	6502.0	5928.0	3127.0	2783.0	2911.0	2911.0
YLR414C	1077.0	1479.0	1629.0	1262.0	1663.0	1410.0	980.0	1227.0
YLR417W	552.0	708.0	783.0	719.0	826.0	669.0	468.0	487.0
YLR418C	899.0	1104.0	953.0	833.0	1437.0	1220.0	916.0	1079.0
YLR419W	2552.0	3042.0	3488.0	2943.0	4794.0	3868.0	2739.0	2716.0
YLR420W	2533.0	3610.0	1471.0	1365.0	7960.0	7052.0	2869.0	3937.0
YLR421C	1771.0	2290.0	3794.0	3651.0	3269.0	3147.0	2221.0	2791.0
